preprint_doi,document,category,version_count,published_doi,pmcid,pmcoa,journal,preprint_date,published_date,time_to_published,doc_distances
10.1101/450841,450841_v1.xml,bioinformatics,1,10.1093/bioinformatics/btz513,PMC6956791,TRUE,Bioinformatics,10/24/18,6/25/19,244 days,1.497892708
10.1101/450858,450858_v1.xml,biochemistry,1,10.3389/fmicb.2019.00440,PMC6423161,TRUE,Front_Microbiol,10/23/18,3/12/19,140 days,1.635327297
10.1101/450916,450916_v2.xml,plant biology,2,10.1093/jxb/erz398,PMC6859726,TRUE,J_Exp_Bot,10/24/18,8/29/19,309 days,1.072949972
10.1101/450981,450981_v1.xml,biochemistry,1,10.1021/acs.analchem.8b05222,PMC6458965,TRUE,Anal_Chem,10/23/18,2/28/19,128 days,0.916213862
10.1101/450999,450999_v2.xml,neuroscience,3,10.1038/s41467-019-10597-z,PMC6560030,TRUE,Nat_Commun,10/24/18,6/11/19,230 days,1.301874819
10.1101/451013,451013_v1.xml,bioinformatics,1,10.1371/journal.pone.0214523,PMC6461221,TRUE,PLoS_One,10/24/18,4/12/19,170 days,0.736596186
10.1101/451054,451054_v1.xml,neuroscience,1,10.1038/s41593-018-0276-0,PMC6276991,TRUE,Nat_Neurosci,10/24/18,11/26/18,33 days,1.42297678
10.1101/451070,451070_v1.xml,developmental biology,1,10.1371/journal.pgen.1007926,PMC6363233,TRUE,PLoS_Genet,10/24/18,1/24/19,92 days,1.297068065
10.1101/451187,451187_v1.xml,neuroscience,1,10.1073/pnas.1818501116,PMC6386651,TRUE,Proc_Natl_Acad_Sci_U_S_A,10/23/18,2/4/19,104 days,1.71427525
10.1101/451229,451229_v1.xml,cell biology,1,10.1111/acel.12993,PMC6718523,TRUE,Aging_Cell,10/23/18,7/10/19,260 days,4.11812344
10.1101/451286,451286_v1.xml,cancer biology,1,10.1038/s41598-018-35141-9,PMC6242861,TRUE,Sci_Rep,10/23/18,11/19/18,27 days,1.463368216
10.1101/451351,451351_v1.xml,biochemistry,1,10.1038/s41467-019-09779-6,PMC6479064,TRUE,Nat_Commun,10/24/18,4/23/19,181 days,1.330420608
10.1101/451369,451369_v1.xml,immunology,1,10.1038/s41598-018-35231-8,PMC6235974,TRUE,Sci_Rep,10/24/18,11/14/18,21 days,1.052525311
10.1101/451393,451393_v1.xml,cell biology,2,10.1083/jcb.201802157,PMC6314544,TRUE,J_Cell_Biol,10/24/18,11/12/18,19 days,2.294989998
10.1101/451450,451450_v2.xml,physiology,2,10.3389/fphys.2019.00016,PMC6360159,TRUE,Front_Physiol,10/24/18,1/28/19,96 days,1.108045011
10.1101/451526,451526_v1.xml,neuroscience,1,10.3390/vision3010008,PMC6802768,TRUE,Vision_(Basel),10/25/18,2/10/19,108 days,1.702930429
10.1101/451542,451542_v1.xml,physiology,2,10.1016/j.celrep.2018.11.031,PMC6317899,TRUE,Cell_Rep,10/24/18,12/4/18,41 days,2.536364359
10.1101/451567,451567_v1.xml,plant biology,1,10.1534/g3.119.400301,PMC6686939,TRUE,G3_(Bethesda),10/24/18,6/19/19,238 days,1.653383531
10.1101/451617,451617_v1.xml,microbiology,1,10.3389/fmicb.2019.00623,PMC6459960,TRUE,Front_Microbiol,10/24/18,4/5/19,163 days,1.460856721
10.1101/451625,451625_v2.xml,bioinformatics,3,10.1186/s12859-019-2863-9,PMC6521546,TRUE,BMC_Bioinformatics,10/24/18,5/15/19,203 days,0.902481801
10.1101/451641,451641_v1.xml,genomics,1,10.1186/s12859-019-2751-3,PMC6434795,TRUE,BMC_Bioinformatics,10/30/18,3/25/19,146 days,0.862310496
10.1101/451666,451666_v1.xml,genomics,1,10.1161/circulationaha.119.039596,PMC6749977,TRUE,Circulation,10/24/18,7/9/19,258 days,0.922813071
10.1101/451674,451674_v1.xml,genetics,1,10.1371/journal.pgen.1008201,PMC6605668,TRUE,PLoS_Genet,10/24/18,6/20/19,239 days,0.695259523
10.1101/451690,451690_v2.xml,bioinformatics,3,10.1038/s41467-019-13055-y,PMC6882880,TRUE,Nat_Commun,10/24/18,11/28/19,400 days,1.310608391
10.1101/451732,451732_v1.xml,microbiology,1,10.3390/v11020095,PMC6410227,TRUE,Viruses,10/24/18,1/24/19,92 days,0.907578739
10.1101/451740,451740_v1.xml,microbiology,1,10.1128/mbio.02329-18,PMC6282212,TRUE,mBio,10/24/18,11/27/18,34 days,0.811824355
10.1101/451757,451757_v1.xml,microbiology,1,10.1128/mbio.00311-19,PMC6456749,TRUE,mBio,10/24/18,4/8/19,166 days,1.400872291
10.1101/451807,451807_v1.xml,cell biology,1,10.1242/dev.177428,PMC6826037,TRUE,Development,10/24/18,9/26/19,337 days,1.470695948
10.1101/451880,451880_v3.xml,biophysics,3,10.1038/s41467-020-14317-w,PMC6985163,TRUE,Nat_Commun,10/25/18,1/27/20,459 days,2.144703539
10.1101/451922,451922_v1.xml,developmental biology,1,10.7554/elife.42930,PMC6486152,TRUE,eLife,10/24/18,4/8/19,166 days,1.786701978
10.1101/451930,451930_v1.xml,plant biology,1,10.7554/elife.42530,PMC6594752,TRUE,eLife,10/26/18,5/28/19,214 days,1.714247884
10.1101/451963,451963_v1.xml,developmental biology,1,10.1371/journal.pgen.1008051,PMC6504108,TRUE,PLoS_Genet,10/24/18,4/25/19,183 days,1.160287752
10.1101/451971,451971_v1.xml,genetics,1,10.1016/j.ebiom.2019.02.005,PMC6442001,TRUE,EBioMedicine,10/25/18,2/7/19,105 days,0.846095603
10.1101/452060,452060_v1.xml,immunology,1,10.1371/journal.ppat.1007643,PMC6417742,TRUE,PLoS_Pathog,10/25/18,3/4/19,130 days,1.728642093
10.1101/452102,452102_v1.xml,plant biology,1,10.1111/nph.15846,PMC6767537,TRUE,New_Phytol,10/24/18,4/13/19,171 days,1.511559495
10.1101/452128,452128_v1.xml,evolutionary biology,1,10.1126/sciadv.aau8067,PMC6365113,TRUE,Sci_Adv,10/25/18,2/6/19,104 days,1.761307746
10.1101/452136,452136_v1.xml,animal behavior and cognition,1,10.3389/fvets.2019.00072,PMC6428774,TRUE,Front_Vet_Sci,10/25/18,3/15/19,141 days,1.399060772
10.1101/452144,452144_v1.xml,genetics,1,10.7554/elife.45292,PMC6639071,TRUE,eLife,10/24/18,7/18/19,267 days,0.9927697
10.1101/452185,452185_v1.xml,evolutionary biology,1,10.1371/journal.pbio.3000226,PMC6481868,TRUE,PLoS_Biol,10/29/18,4/12/19,165 days,1.548958917
10.1101/452201,452201_v3.xml,evolutionary biology,3,10.1093/gbe/evz215,PMC6944223,TRUE,Genome_Biol_Evol,10/25/18,10/3/19,343 days,1.312185678
10.1101/452276,452276_v1.xml,genetics,1,10.1371/journal.pone.0217516,PMC6563978,TRUE,PLoS_One,10/24/18,6/13/19,232 days,1.416396612
10.1101/452318,452318_v1.xml,evolutionary biology,2,10.1371/journal.pntd.0007360,PMC6522062,TRUE,PLoS_Negl_Trop_Dis,10/26/18,5/6/19,192 days,0.832830386
10.1101/452342,452342_v1.xml,physiology,2,10.1016/j.celrep.2019.11.077,PMC6956710,TRUE,Cell_Rep,10/26/18,12/17/19,417 days,2.481435105
10.1101/452375,452375_v1.xml,biochemistry,1,10.1371/journal.pone.0206955,PMC6329500,TRUE,PLoS_One,10/24/18,1/11/19,79 days,0.874478463
10.1101/452391,452391_v1.xml,molecular biology,1,10.3390/ijms20081938,PMC6515344,TRUE,Int_J_Mol_Sci,10/24/18,4/22/19,180 days,1.080067252
10.1101/452409,452409_v1.xml,ecology,1,10.1371/journal.pone.0206958,PMC6344025,TRUE,PLoS_One,10/24/18,1/23/19,91 days,0.853596559
10.1101/452516,452516_v1.xml,molecular biology,1,10.7554/elife.42262,PMC6456296,TRUE,eLife,10/25/18,3/15/19,141 days,1.483988185
10.1101/452599,452599_v1.xml,biophysics,1,10.1093/nar/gkz079,PMC6468305,TRUE,Nucleic_Acids_Res,10/24/18,2/13/19,112 days,1.604911302
10.1101/452615,452615_v1.xml,genetics,1,10.1534/g3.119.400211,PMC6643898,TRUE,G3_(Bethesda),10/25/18,5/22/19,209 days,1.667942544
10.1101/452656,452656_v2.xml,epidemiology,2,10.1371/journal.pbio.3000250,PMC6522007,TRUE,PLoS_Biol,10/26/18,5/16/19,202 days,0.786820086
10.1101/452789,452789_v3.xml,neuroscience,3,10.1186/s40708-019-0098-1,PMC6560124,TRUE,Brain_Inform,10/25/18,6/11/19,229 days,2.7056234
10.1101/452839,452839_v1.xml,microbiology,1,10.3389/fmicb.2018.03145,PMC6305584,TRUE,Front_Microbiol,10/25/18,12/18/18,54 days,1.059252055
10.1101/452896,452896_v1.xml,cell biology,1,10.1038/s41467-019-10751-7,PMC6599028,TRUE,Nat_Commun,10/25/18,6/28/19,246 days,6.719908815
10.1101/452979,452979_v1.xml,bioengineering,2,10.1038/s41467-019-12891-2,PMC6823381,TRUE,Nat_Commun,10/25/18,10/31/19,371 days,5.996255797
10.1101/453019,453019_v1.xml,biochemistry,2,10.1038/s41598-019-48457-x,PMC6704260,TRUE,Sci_Rep,10/24/18,8/21/19,301 days,1.601082225
10.1101/453035,453035_v1.xml,neuroscience,2,10.1038/s41598-019-45416-4,PMC6591412,TRUE,Sci_Rep,10/25/18,6/24/19,242 days,2.107895218
10.1101/453068,453068_v1.xml,microbiology,1,10.1128/mbio.02342-18,PMC6299483,TRUE,mBio,10/25/18,12/11/18,47 days,0.786656733
10.1101/453118,453118_v1.xml,cancer biology,1,10.1016/j.ijrobp.2019.02.053,PMC6542414,TRUE,Int_J_Radiat_Oncol_Biol_Phys,10/25/18,3/6/19,132 days,1.282792986
10.1101/453183,453183_v1.xml,neuroscience,1,10.1523/eneuro.0412-18.2019,PMC6506824,TRUE,eNeuro,10/25/18,3/28/19,154 days,1.725338494
10.1101/453209,453209_v1.xml,scientific communication,1,10.1371/journal.pone.0207046,PMC6464186,TRUE,PLoS_One,10/25/18,4/15/19,172 days,0.657926624
10.1101/453217,453217_v1.xml,ecology,1,10.1371/journal.pone.0207047,PMC6422298,TRUE,PLoS_One,10/25/18,3/18/19,144 days,1.781557087
10.1101/453233,453233_v1.xml,epidemiology,1,10.1371/journal.pone.0207049,PMC6350962,TRUE,PLoS_One,10/25/18,1/29/19,96 days,1.025465639
10.1101/453241,453241_v1.xml,animal behavior and cognition,1,10.1371/journal.pone.0207050,PMC6508920,TRUE,PLoS_One,10/25/18,5/9/19,196 days,0.856321549
10.1101/453258,453258_v1.xml,developmental biology,1,10.1371/journal.pbio.3000064,PMC6382175,TRUE,PLoS_Biol,10/25/18,2/7/19,105 days,0.698831139
10.1101/453266,453266_v1.xml,molecular biology,1,10.1371/journal.pgen.1007784,PMC6391025,TRUE,PLoS_Genet,10/25/18,2/13/19,111 days,1.03240171
10.1101/453274,453274_v1.xml,epidemiology,1,10.1371/journal.pntd.0006943,PMC6586258,TRUE,PLoS_Negl_Trop_Dis,10/25/18,6/20/19,238 days,0.994234517
10.1101/453399,453399_v1.xml,microbiology,1,10.1186/s13100-019-0149-4,PMC6354349,TRUE,Mob_DNA,10/25/18,1/31/19,98 days,1.750322675
10.1101/453423,453423_v1.xml,neuroscience,4,10.1371/journal.pone.0220767,PMC6684069,TRUE,PLoS_One,10/25/18,8/6/19,285 days,1.400840109
10.1101/453449,453449_v1.xml,bioinformatics,2,10.1038/s41467-019-13056-x,PMC6882829,TRUE,Nat_Commun,10/25/18,11/28/19,399 days,1.820923169
10.1101/453456,453456_v1.xml,biophysics,1,10.1126/sciadv.aav8801,PMC6499549,TRUE,Sci_Adv,10/26/18,5/3/19,189 days,0.819457439
10.1101/453464,453464_v1.xml,neuroscience,1,10.3389/fpsyg.2018.02369,PMC6277630,TRUE,Front_Psychol,10/30/18,11/27/18,28 days,0.954344526
10.1101/453472,453472_v1.xml,microbiology,2,10.1186/s12936-019-2856-1,PMC6604269,TRUE,Malar_J,10/25/18,7/1/19,249 days,1.046458272
10.1101/453480,453480_v1.xml,genomics,1,10.1038/s41467-018-08054-4,PMC6347624,TRUE,Nat_Commun,10/25/18,1/25/19,92 days,1.380960824
10.1101/453522,453522_v1.xml,systems biology,1,10.1371/journal.pcbi.1006855,PMC6424469,TRUE,PLoS_Comput_Biol,10/25/18,3/7/19,133 days,1.117097108
10.1101/453530,453530_v1.xml,genetics,1,10.1038/s41588-018-0327-1,PMC6400267,TRUE,Nat_Genet,10/25/18,1/21/19,88 days,0.97433846
10.1101/453563,453563_v1.xml,plant biology,1,10.1371/journal.pbio.3000373,PMC6675122,TRUE,PLoS_Biol,10/25/18,7/22/19,270 days,1.181689529
10.1101/453621,453621_v2.xml,molecular biology,2,10.1038/s41598-019-47376-1,PMC6662682,TRUE,Sci_Rep,10/26/18,7/29/19,276 days,0.957168006
10.1101/453639,453639_v1.xml,genomics,1,10.1093/gbe/evz082,PMC6490297,TRUE,Genome_Biol_Evol,10/25/18,4/9/19,166 days,1.667692119
10.1101/453662,453662_v1.xml,cell biology,1,10.1371/journal.pone.0215531,PMC6464211,TRUE,PLoS_One,10/25/18,4/15/19,172 days,0.780940173
10.1101/453795,453795_v2.xml,neuroscience,2,10.1016/j.neuroimage.2019.05.011,PMC6693558,TRUE,Neuroimage,10/26/18,6/1/19,218 days,1.072991517
10.1101/453837,453837_v3.xml,neuroscience,3,10.3389/fnins.2019.00316,PMC6476345,TRUE,Front_Neurosci,10/26/18,4/12/19,168 days,0.929322118
10.1101/453845,453845_v1.xml,cancer biology,1,10.1038/s41408-019-0194-8,PMC6408575,TRUE,Blood_Cancer_J,10/29/18,3/8/19,130 days,0.787530655
10.1101/453985,453985_v1.xml,biophysics,1,10.1039/c8sc04811h,PMC6385678,TRUE,Chem_Sci,10/26/18,12/27/18,62 days,0.74115196
10.1101/454033,454033_v1.xml,systems biology,3,10.1073/pnas.1818013116,PMC6410798,TRUE,Proc_Natl_Acad_Sci_U_S_A,10/26/18,2/14/19,111 days,1.144764402
10.1101/454074,454074_v1.xml,bioengineering,1,10.1128/jb.00660-18,PMC6379578,TRUE,J_Bacteriol,10/26/18,12/10/18,45 days,1.213898004
10.1101/454116,454116_v1.xml,biochemistry,1,10.1073/pnas.1813715116,PMC6338836,TRUE,Proc_Natl_Acad_Sci_U_S_A,10/26/18,1/2/19,68 days,2.428225729
10.1101/454132,454132_v1.xml,evolutionary biology,1,10.1371/journal.pone.0218655,PMC6645455,TRUE,PLoS_One,10/26/18,7/22/19,269 days,1.589968319
10.1101/454223,454223_v1.xml,genetics,1,10.1371/journal.pgen.1008093,PMC6510446,TRUE,PLoS_Genet,10/26/18,4/22/19,178 days,0.992319039
10.1101/454272,454272_v1.xml,evolutionary biology,1,10.1371/journal.pgen.1007986,PMC6400420,TRUE,PLoS_Genet,10/29/18,2/21/19,115 days,1.462414691
10.1101/454348,454348_v1.xml,systems biology,2,10.1093/nar/gkz805,PMC6821211,TRUE,Nucleic_Acids_Res,10/29/18,9/12/19,318 days,1.121514779
10.1101/454355,454355_v1.xml,genomics,1,10.1093/nar/gkz361,PMC6582336,TRUE,Nucleic_Acids_Res,10/26/18,4/29/19,185 days,0.982887495
10.1101/454413,454413_v1.xml,bioengineering,1,10.1371/journal.pone.0207107,PMC6608927,TRUE,PLoS_One,10/26/18,7/3/19,250 days,1.093306738
10.1101/454454,454454_v2.xml,ecology,2,10.1098/rspb.2019.1578,PMC6732388,TRUE,Proc_Biol_Sci,10/26/18,8/28/19,306 days,1.510584193
10.1101/454462,454462_v1.xml,immunology,1,10.3390/v11010067,PMC6356329,TRUE,Viruses,10/31/18,1/15/19,76 days,0.78993948
10.1101/454512,454512_v5.xml,evolutionary biology,6,10.1111/evo.13746,PMC6593813,TRUE,Evolution,10/26/18,4/20/19,176 days,1.355779308
10.1101/454538,454538_v1.xml,neuroscience,1,10.3389/fncom.2019.00007,PMC6395860,TRUE,Front_Comput_Neurosci,10/26/18,2/19/19,116 days,1.046969217
10.1101/454553,454553_v1.xml,cancer biology,2,10.1038/s41419-019-1387-6,PMC6441047,TRUE,Cell_Death_Dis,11/9/18,3/29/19,140 days,0.718444326
10.1101/454561,454561_v1.xml,genomics,1,10.1038/s41467-019-11456-7,PMC6692391,TRUE,Nat_Commun,10/26/18,8/13/19,291 days,2.482174721
10.1101/454579,454579_v1.xml,microbiology,1,10.1016/j.chom.2019.05.001,PMC6579560,TRUE,Cell_Host_Microbe,10/26/18,6/12/19,229 days,2.309018663
10.1101/454611,454611_v1.xml,neuroscience,1,10.1523/eneuro.0424-18.2019,PMC6472939,TRUE,eNeuro,10/26/18,3/4/19,129 days,0.945680429
10.1101/454629,454629_v1.xml,bioinformatics,2,10.1186/s13059-019-1806-0,PMC6734238,TRUE,Genome_Biol,10/26/18,9/9/19,318 days,2.200104913
10.1101/454645,454645_v1.xml,evolutionary biology,5,10.1038/s41467-019-10546-w,PMC6570765,TRUE,Nat_Commun,10/26/18,6/14/19,231 days,2.13249081
10.1101/454678,454678_v2.xml,genetics,2,10.1371/journal.pgen.1008123,PMC6513102,TRUE,PLoS_Genet,10/29/18,5/1/19,184 days,1.755646768
10.1101/454744,454744_v1.xml,neuroscience,1,10.3389/fnsys.2018.00072,PMC6335355,TRUE,Front_Syst_Neurosci,10/29/18,1/10/19,73 days,0.876271263
10.1101/454751,454751_v1.xml,developmental biology,1,10.7554/elife.42918,PMC6459675,TRUE,eLife,10/27/18,4/11/19,166 days,1.001293187
10.1101/454777,454777_v2.xml,genomics,4,10.1186/s12879-019-4566-2,PMC6852897,TRUE,BMC_Infect_Dis,10/29/18,11/12/19,379 days,0.944290441
10.1101/454793,454793_v2.xml,pathology,3,10.1038/s41467-019-10212-1,PMC6520374,TRUE,Nat_Commun,10/29/18,5/15/19,198 days,1.135175871
10.1101/454868,454868_v1.xml,genomics,1,10.1128/aem.00338-19,PMC6606883,TRUE,Appl_Environ_Microbiol,10/29/18,5/9/19,192 days,1.03523155
10.1101/454926,454926_v1.xml,developmental biology,1,10.1186/s13064-018-0125-6,PMC6339399,TRUE,Neural_Dev,10/27/18,1/18/19,83 days,1.052427428
10.1101/454975,454975_v1.xml,genomics,1,10.1186/s13059-018-1579-x,PMC6258408,TRUE,Genome_Biol,10/29/18,11/26/18,28 days,0.912236053
10.1101/455006,455006_v1.xml,bioinformatics,1,10.1371/journal.pcbi.1007068,PMC6553795,TRUE,PLoS_Comput_Biol,2/15/19,5/24/19,98 days,1.412374806
10.1101/455014,455014_v1.xml,ecology,2,10.1002/ece3.5198,PMC6540660,TRUE,Ecol_Evol,10/29/18,4/26/19,179 days,1.611842524
10.1101/455253,455253_v1.xml,developmental biology,1,10.1371/journal.pbio.3000309,PMC6576793,TRUE,PLoS_Biol,10/28/18,6/5/19,220 days,0.858705958
10.1101/455261,455261_v1.xml,biochemistry,1,10.7554/elife.44365,PMC6414204,TRUE,eLife,10/29/18,2/20/19,114 days,2.580721447
10.1101/455287,455287_v1.xml,biochemistry,2,10.7554/elife.44364,PMC6414200,TRUE,eLife,10/29/18,2/20/19,114 days,2.289898467
10.1101/455337,455337_v3.xml,neuroscience,3,10.1523/eneuro.0163-19.2019,PMC6776791,TRUE,eNeuro,10/29/18,8/26/19,301 days,0.949382843
10.1101/455386,455386_v2.xml,genetics,2,10.1002/jbmr.3803,PMC6899787,TRUE,J_Bone_Miner_Res,10/29/18,6/6/19,220 days,1.029989812
10.1101/455402,455402_v1.xml,immunology,1,10.7554/elife.42995,PMC6355199,TRUE,eLife,10/29/18,1/16/19,79 days,2.586237439
10.1101/455428,455428_v1.xml,synthetic biology,1,10.1073/pnas.1905990116,PMC6883844,TRUE,Proc_Natl_Acad_Sci_U_S_A,10/28/18,11/12/19,380 days,1.282282192
10.1101/455501,455501_v1.xml,biochemistry,1,10.1111/cas.14108,PMC6676139,TRUE,Cancer_Sci,10/29/18,6/22/19,236 days,1.599878747
10.1101/455543,455543_v1.xml,biochemistry,2,10.1038/s41598-019-49837-z,PMC6746809,TRUE,Sci_Rep,10/29/18,9/16/19,322 days,7.440975995
10.1101/455576,455576_v1.xml,neuroscience,1,10.1371/journal.pone.0210803,PMC6394968,TRUE,PLoS_One,10/30/18,2/28/19,121 days,0.79310206
10.1101/455626,455626_v1.xml,genetics,1,10.3389/fgene.2019.00056,PMC6375901,TRUE,Front_Genet,10/29/18,2/8/19,102 days,1.261229115
10.1101/455634,455634_v1.xml,molecular biology,1,10.7554/elife.39163,PMC6286127,TRUE,eLife,10/29/18,11/21/18,23 days,1.505846761
10.1101/455659,455659_v1.xml,cell biology,1,10.1186/s13072-019-0300-y,PMC6731575,TRUE,Epigenetics_Chromatin,11/6/18,9/7/19,305 days,1.1247457
10.1101/455667,455667_v1.xml,systems biology,1,10.26508/lsa.201800098,PMC6262234,TRUE,Life_Sci_Alliance,10/29/18,11/28/18,30 days,0.796682238
10.1101/455782,455782_v1.xml,cell biology,2,10.1073/pnas.1819077116,PMC6601011,TRUE,Proc_Natl_Acad_Sci_U_S_A,11/6/18,6/11/19,217 days,2.057934379
10.1101/455915,455915_v1.xml,biochemistry,1,10.1371/journal.pone.0207166,PMC6364871,TRUE,PLoS_One,10/29/18,2/6/19,100 days,0.655910642
10.1101/455931,455931_v1.xml,ecology,2,10.1371/journal.pone.0207168,PMC6474647,TRUE,PLoS_One,10/29/18,4/19/19,172 days,0.930905932
10.1101/455949,455949_v1.xml,molecular biology,1,10.1371/journal.pone.0207169,PMC6602182,TRUE,PLoS_One,10/29/18,7/1/19,245 days,1.125515509
10.1101/455956,455956_v1.xml,cancer biology,1,10.1371/journal.pone.0207170,PMC6400442,TRUE,PLoS_One,10/29/18,3/5/19,127 days,1.098268822
10.1101/456020,456020_v1.xml,clinical trials,1,10.1128/jvi.01920-18,PMC6450127,TRUE,J_Virol,11/2/18,1/30/19,89 days,1.304076573
10.1101/456228,456228_v1.xml,biophysics,1,10.1126/sciadv.aav9394,PMC6739108,TRUE,Sci_Adv,10/29/18,9/11/19,317 days,6.32432204
10.1101/456269,456269_v1.xml,genetics,1,10.1534/genetics.119.302052,PMC6553824,TRUE,Genetics,10/29/18,4/12/19,165 days,1.499234154
10.1101/456483,456483_v1.xml,neuroscience,1,10.1038/s41467-019-09770-1,PMC6486614,TRUE,Nat_Commun,10/29/18,4/26/19,179 days,1.898953029
10.1101/456541,456541_v1.xml,immunology,2,10.1371/journal.pone.0215592,PMC6474608,TRUE,PLoS_One,10/30/18,4/19/19,171 days,1.122698546
10.1101/456574,456574_v2.xml,neuroscience,2,10.7554/elife.43696,PMC6422636,TRUE,eLife,10/30/18,3/18/19,139 days,1.255545013
10.1101/456665,456665_v1.xml,microbiology,2,10.1128/mbio.02359-18,PMC6299224,TRUE,mBio,10/30/18,12/18/18,49 days,1.139351044
10.1101/456756,456756_v1.xml,bioinformatics,1,10.1093/gigascience/giz052,PMC6479428,TRUE,Gigascience,10/30/18,4/24/19,176 days,0.718278202
10.1101/456798,456798_v1.xml,cell biology,1,10.1007/s00412-019-00700-0,PMC6823300,TRUE,Chromosoma,10/30/18,4/30/19,182 days,1.831080049
10.1101/456913,456913_v1.xml,neuroscience,1,10.1186/s13229-019-0272-6,PMC6498518,TRUE,Mol_Autism,10/30/18,5/2/19,184 days,1.327227036
10.1101/456970,456970_v1.xml,neuroscience,1,10.1371/journal.pone.0222914,PMC6759145,TRUE,PLoS_One,10/30/18,9/24/19,329 days,0.985031518
10.1101/457044,457044_v1.xml,pathology,2,10.1172/jci.insight.126315,PMC6948859,TRUE,JCI_Insight,11/4/18,11/14/19,375 days,1.253194296
10.1101/457069,457069_v1.xml,immunology,1,10.1038/nbt.4282,PMC6728224,TRUE,Nat_Biotechnol,11/1/18,11/12/18,11 days,9.279230152
10.1101/457077,457077_v1.xml,cell biology,1,10.7554/elife.43244,PMC6415940,TRUE,eLife,10/30/18,3/13/19,134 days,1.079198651
10.1101/457119,457119_v2.xml,cell biology,2,10.1371/journal.pbio.3000457,PMC6805013,TRUE,PLoS_Biol,10/30/18,10/10/19,345 days,1.359114547
10.1101/457127,457127_v1.xml,immunology,1,10.1371/journal.pbio.3000072,PMC6657915,TRUE,PLoS_Biol,10/30/18,7/15/19,258 days,1.35786829
10.1101/457135,457135_v1.xml,biophysics,1,10.1371/journal.pcbi.1006602,PMC6736314,TRUE,PLoS_Comput_Biol,10/30/18,8/21/19,295 days,1.326228894
10.1101/457150,457150_v1.xml,neuroscience,1,10.1371/journal.pcbi.1006604,PMC6716678,TRUE,PLoS_Comput_Biol,10/30/18,8/20/19,294 days,0.82729652
10.1101/457168,457168_v1.xml,zoology,1,10.1371/journal.pntd.0006959,PMC6426264,TRUE,PLoS_Negl_Trop_Dis,10/30/18,3/8/19,129 days,0.775193686
10.1101/457176,457176_v1.xml,cancer biology,1,10.1371/journal.ppat.1007442,PMC6413947,TRUE,PLoS_Pathog,10/30/18,2/28/19,121 days,0.924967839
10.1101/457192,457192_v1.xml,bioinformatics,1,10.1186/s12859-019-2774-9,PMC6448223,TRUE,BMC_Bioinformatics,10/30/18,4/3/19,155 days,0.859182418
10.1101/457226,457226_v1.xml,molecular biology,1,10.1016/j.celrep.2019.09.052,PMC6870988,TRUE,Cell_Rep,10/30/18,11/3/19,369 days,2.600694367
10.1101/457259,457259_v1.xml,microbiology,3,10.1128/aem.02646-18,PMC6585489,TRUE,Appl_Environ_Microbiol,10/30/18,1/25/19,87 days,1.108522717
10.1101/457358,457358_v1.xml,microbiology,1,10.3389/fmicb.2018.03210,PMC6341005,TRUE,Front_Microbiol,10/31/18,1/15/19,76 days,1.273617941
10.1101/457374,457374_v1.xml,neuroscience,2,10.3389/fneur.2019.00208,PMC6433778,TRUE,Front_Neurol,10/30/18,3/19/19,140 days,1.741559089
10.1101/457531,457531_v1.xml,neuroscience,1,10.1523/eneuro.0248-18.2019,PMC6437654,TRUE,eNeuro,10/30/18,3/7/19,128 days,0.720382941
10.1101/457564,457564_v2.xml,bioengineering,4,10.1111/eva.12827,PMC6708424,TRUE,Evol_Appl,10/31/18,5/31/19,212 days,1.585061041
10.1101/457606,457606_v2.xml,bioinformatics,2,10.1093/bioinformatics/btz322,PMC6612808,TRUE,Bioinformatics,11/1/18,7/5/19,246 days,1.859337954
10.1101/457648,457648_v1.xml,cell biology,1,10.1038/s41467-019-12518-6,PMC6787028,TRUE,Nat_Commun,10/31/18,10/10/19,344 days,1.884707399
10.1101/457697,457697_v1.xml,microbiology,1,10.1038/s41396-019-0393-0,PMC6776052,TRUE,ISME_J,10/31/18,3/14/19,134 days,2.092622034
10.1101/457721,457721_v1.xml,microbiology,1,10.1371/journal.pcbi.1007109,PMC6576795,TRUE,PLoS_Comput_Biol,10/31/18,5/31/19,212 days,1.625452643
10.1101/457747,457747_v2.xml,neuroscience,2,10.1162/netn_a_00095,PMC6663178,TRUE,Netw_Neurosci,10/31/18,6/10/19,222 days,0.558919164
